AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop,성별
22,96920,"Korea, South",-207057,KS,2042,Female,207057,여자
23,96920,"Korea, South",-207992,KS,2042,Female,207992,여자
24,96920,"Korea, South",-209310,KS,2042,Female,209310,여자
25,96920,"Korea, South",-211179,KS,2042,Female,211179,여자
26,96920,"Korea, South",-213770,KS,2042,Female,213770,여자
27,96920,"Korea, South",-215892,KS,2042,Female,215892,여자
28,96920,"Korea, South",-217216,KS,2042,Female,217216,여자
29,96920,"Korea, South",-229674,KS,2042,Female,229674,여자
30,96920,"Korea, South",-238486,KS,2042,Female,238486,여자
31,96920,"Korea, South",-235051,KS,2042,Female,235051,여자
32,96920,"Korea, South",-228838,KS,2042,Female,228838,여자
33,96920,"Korea, South",-228747,KS,2042,Female,228747,여자
34,96920,"Korea, South",-240908,KS,2042,Female,240908,여자
35,96920,"Korea, South",-236528,KS,2042,Female,236528,여자
36,96920,"Korea, South",-222006,KS,2042,Female,222006,여자
37,96920,"Korea, South",-228492,KS,2042,Female,228492,여자
38,96920,"Korea, South",-242306,KS,2042,Female,242306,여자
39,96920,"Korea, South",-245975,KS,2042,Female,245975,여자
40,96920,"Korea, South",-261010,KS,2042,Female,261010,여자
41,96920,"Korea, South",-294098,KS,2042,Female,294098,여자
42,96920,"Korea, South",-308018,KS,2042,Female,308018,여자
43,96920,"Korea, South",-310193,KS,2042,Female,310193,여자
44,96920,"Korea, South",-326089,KS,2042,Female,326089,여자
45,96920,"Korea, South",-336217,KS,2042,Female,336217,여자
46,96920,"Korea, South",-341002,KS,2042,Female,341002,여자
47,96920,"Korea, South",-344849,KS,2042,Female,344849,여자
48,96920,"Korea, South",-343244,KS,2042,Female,343244,여자
49,96920,"Korea, South",-346678,KS,2042,Female,346678,여자
50,96920,"Korea, South",-348093,KS,2042,Female,348093,여자
51,96920,"Korea, South",-329941,KS,2042,Female,329941,여자
52,96920,"Korea, South",-301856,KS,2042,Female,301856,여자
53,96920,"Korea, South",-314916,KS,2042,Female,314916,여자
54,96920,"Korea, South",-312870,KS,2042,Female,312870,여자
55,96920,"Korea, South",-311584,KS,2042,Female,311584,여자
56,96920,"Korea, South",-320129,KS,2042,Female,320129,여자
57,96920,"Korea, South",-319847,KS,2042,Female,319847,여자
58,96920,"Korea, South",-344697,KS,2042,Female,344697,여자
59,96920,"Korea, South",-374761,KS,2042,Female,374761,여자
60,96920,"Korea, South",-401394,KS,2042,Female,401394,여자
61,96920,"Korea, South",-416036,KS,2042,Female,416036,여자
62,96920,"Korea, South",-402327,KS,2042,Female,402327,여자
63,96920,"Korea, South",-380954,KS,2042,Female,380954,여자
64,96920,"Korea, South",-348343,KS,2042,Female,348343,여자
65,96920,"Korea, South",-351222,KS,2042,Female,351222,여자
66,96920,"Korea, South",-348979,KS,2042,Female,348979,여자
67,96920,"Korea, South",-373186,KS,2042,Female,373186,여자
68,96920,"Korea, South",-398854,KS,2042,Female,398854,여자
69,96920,"Korea, South",-411195,KS,2042,Female,411195,여자
70,96920,"Korea, South",-413981,KS,2042,Female,413981,여자
71,96920,"Korea, South",-412838,KS,2042,Female,412838,여자
72,96920,"Korea, South",-401219,KS,2042,Female,401219,여자
73,96920,"Korea, South",-394653,KS,2042,Female,394653,여자
74,96920,"Korea, South",-374529,KS,2042,Female,374529,여자
75,96920,"Korea, South",-353387,KS,2042,Female,353387,여자
76,96920,"Korea, South",-349360,KS,2042,Female,349360,여자
77,96920,"Korea, South",-351858,KS,2042,Female,351858,여자
78,96920,"Korea, South",-345711,KS,2042,Female,345711,여자
79,96920,"Korea, South",-361328,KS,2042,Female,361328,여자
80,96920,"Korea, South",-345950,KS,2042,Female,345950,여자
81,96920,"Korea, South",-341921,KS,2042,Female,341921,여자
82,96920,"Korea, South",-317935,KS,2042,Female,317935,여자
83,96920,"Korea, South",-302396,KS,2042,Female,302396,여자
84,96920,"Korea, South",-266284,KS,2042,Female,266284,여자
85,96920,"Korea, South",-233127,KS,2042,Female,233127,여자
86,96920,"Korea, South",-209534,KS,2042,Female,209534,여자
87,96920,"Korea, South",-203530,KS,2042,Female,203530,여자
88,96920,"Korea, South",-156268,KS,2042,Female,156268,여자
89,96920,"Korea, South",-124644,KS,2042,Female,124644,여자
90,96920,"Korea, South",-126174,KS,2042,Female,126174,여자
91,96920,"Korea, South",-91076,KS,2042,Female,91076,여자
92,96920,"Korea, South",-81786,KS,2042,Female,81786,여자
93,96920,"Korea, South",-74865,KS,2042,Female,74865,여자
94,96920,"Korea, South",-65487,KS,2042,Female,65487,여자
95,96920,"Korea, South",-56578,KS,2042,Female,56578,여자
96,96920,"Korea, South",-43044,KS,2042,Female,43044,여자
97,96920,"Korea, South",-32512,KS,2042,Female,32512,여자
98,96920,"Korea, South",-27741,KS,2042,Female,27741,여자
99,96920,"Korea, South",-23584,KS,2042,Female,23584,여자
100,96920,"Korea, South",-75511,KS,2042,Female,75511,여자
0,96920,"Korea, South",-165618,KS,2043,Female,165618,여자
1,96920,"Korea, South",-166517,KS,2043,Female,166517,여자
2,96920,"Korea, South",-167406,KS,2043,Female,167406,여자
3,96920,"Korea, South",-168392,KS,2043,Female,168392,여자
4,96920,"Korea, South",-169699,KS,2043,Female,169699,여자
5,96920,"Korea, South",-171205,KS,2043,Female,171205,여자
6,96920,"Korea, South",-172900,KS,2043,Female,172900,여자
7,96920,"Korea, South",-175290,KS,2043,Female,175290,여자
8,96920,"Korea, South",-178463,KS,2043,Female,178463,여자
9,96920,"Korea, South",-181906,KS,2043,Female,181906,여자
10,96920,"Korea, South",-185385,KS,2043,Female,185385,여자
11,96920,"Korea, South",-188985,KS,2043,Female,188985,여자
12,96920,"Korea, South",-192717,KS,2043,Female,192717,여자
13,96920,"Korea, South",-196180,KS,2043,Female,196180,여자
14,96920,"Korea, South",-199227,KS,2043,Female,199227,여자
15,96920,"Korea, South",-202056,KS,2043,Female,202056,여자
16,96920,"Korea, South",-204581,KS,2043,Female,204581,여자
17,96920,"Korea, South",-206303,KS,2043,Female,206303,여자
18,96920,"Korea, South",-206654,KS,2043,Female,206654,여자
19,96920,"Korea, South",-206438,KS,2043,Female,206438,여자
20,96920,"Korea, South",-206499,KS,2043,Female,206499,여자
21,96920,"Korea, South",-206629,KS,2043,Female,206629,여자
22,96920,"Korea, South",-206953,KS,2043,Female,206953,여자
23,96920,"Korea, South",-207585,KS,2043,Female,207585,여자
24,96920,"Korea, South",-208519,KS,2043,Female,208519,여자
25,96920,"Korea, South",-209694,KS,2043,Female,209694,여자
26,96920,"Korea, South",-211401,KS,2043,Female,211401,여자
27,96920,"Korea, South",-213991,KS,2043,Female,213991,여자
28,96920,"Korea, South",-216111,KS,2043,Female,216111,여자
29,96920,"Korea, South",-217433,KS,2043,Female,217433,여자
30,96920,"Korea, South",-229830,KS,2043,Female,229830,여자
31,96920,"Korea, South",-238574,KS,2043,Female,238574,여자
32,96920,"Korea, South",-235135,KS,2043,Female,235135,여자
33,96920,"Korea, South",-228919,KS,2043,Female,228919,여자
34,96920,"Korea, South",-228819,KS,2043,Female,228819,여자
35,96920,"Korea, South",-240953,KS,2043,Female,240953,여자
36,96920,"Korea, South",-236552,KS,2043,Female,236552,여자
37,96920,"Korea, South",-222024,KS,2043,Female,222024,여자
38,96920,"Korea, South",-228494,KS,2043,Female,228494,여자
39,96920,"Korea, South",-242285,KS,2043,Female,242285,여자
40,96920,"Korea, South",-245985,KS,2043,Female,245985,여자
41,96920,"Korea, South",-261050,KS,2043,Female,261050,여자
42,96920,"Korea, South",-294093,KS,2043,Female,294093,여자
43,96920,"Korea, South",-307976,KS,2043,Female,307976,여자
44,96920,"Korea, South",-310120,KS,2043,Female,310120,여자
45,96920,"Korea, South",-326013,KS,2043,Female,326013,여자
46,96920,"Korea, South",-336147,KS,2043,Female,336147,여자
47,96920,"Korea, South",-340888,KS,2043,Female,340888,여자
48,96920,"Korea, South",-344689,KS,2043,Female,344689,여자
49,96920,"Korea, South",-343042,KS,2043,Female,343042,여자
50,96920,"Korea, South",-346468,KS,2043,Female,346468,여자
51,96920,"Korea, South",-347882,KS,2043,Female,347882,여자
52,96920,"Korea, South",-329710,KS,2043,Female,329710,여자
53,96920,"Korea, South",-301625,KS,2043,Female,301625,여자
54,96920,"Korea, South",-314612,KS,2043,Female,314612,여자
55,96920,"Korea, South",-312469,KS,2043,Female,312469,여자
56,96920,"Korea, South",-311075,KS,2043,Female,311075,여자
57,96920,"Korea, South",-319549,KS,2043,Female,319549,여자
58,96920,"Korea, South",-319201,KS,2043,Female,319201,여자
59,96920,"Korea, South",-343905,KS,2043,Female,343905,여자
60,96920,"Korea, South",-373814,KS,2043,Female,373814,여자
61,96920,"Korea, South",-400278,KS,2043,Female,400278,여자
62,96920,"Korea, South",-414735,KS,2043,Female,414735,여자
63,96920,"Korea, South",-400933,KS,2043,Female,400933,여자
64,96920,"Korea, South",-379503,KS,2043,Female,379503,여자
65,96920,"Korea, South",-346814,KS,2043,Female,346814,여자
66,96920,"Korea, South",-349441,KS,2043,Female,349441,여자
67,96920,"Korea, South",-347037,KS,2043,Female,347037,여자
68,96920,"Korea, South",-370897,KS,2043,Female,370897,여자
69,96920,"Korea, South",-396148,KS,2043,Female,396148,여자
70,96920,"Korea, South",-407821,KS,2043,Female,407821,여자
71,96920,"Korea, South",-409918,KS,2043,Female,409918,여자
72,96920,"Korea, South",-408337,KS,2043,Female,408337,여자
73,96920,"Korea, South",-396372,KS,2043,Female,396372,여자
74,96920,"Korea, South",-389380,KS,2043,Female,389380,여자
75,96920,"Korea, South",-368690,KS,2043,Female,368690,여자
76,96920,"Korea, South",-347006,KS,2043,Female,347006,여자
77,96920,"Korea, South",-342423,KS,2043,Female,342423,여자
78,96920,"Korea, South",-344193,KS,2043,Female,344193,여자
79,96920,"Korea, South",-337472,KS,2043,Female,337472,여자
80,96920,"Korea, South",-350663,KS,2043,Female,350663,여자
81,96920,"Korea, South",-333482,KS,2043,Female,333482,여자
82,96920,"Korea, South",-328346,KS,2043,Female,328346,여자
83,96920,"Korea, South",-304042,KS,2043,Female,304042,여자
84,96920,"Korea, South",-287864,KS,2043,Female,287864,여자
85,96920,"Korea, South",-252222,KS,2043,Female,252222,여자
86,96920,"Korea, South",-219612,KS,2043,Female,219612,여자
87,96920,"Korea, South",-196216,KS,2043,Female,196216,여자
88,96920,"Korea, South",-189365,KS,2043,Female,189365,여자
89,96920,"Korea, South",-144374,KS,2043,Female,144374,여자
90,96920,"Korea, South",-114282,KS,2043,Female,114282,여자
91,96920,"Korea, South",-114730,KS,2043,Female,114730,여자
92,96920,"Korea, South",-82081,KS,2043,Female,82081,여자
93,96920,"Korea, South",-73006,KS,2043,Female,73006,여자
94,96920,"Korea, South",-66143,KS,2043,Female,66143,여자
95,96920,"Korea, South",-57222,KS,2043,Female,57222,여자
96,96920,"Korea, South",-48858,KS,2043,Female,48858,여자
97,96920,"Korea, South",-36706,KS,2043,Female,36706,여자
98,96920,"Korea, South",-27356,KS,2043,Female,27356,여자
99,96920,"Korea, South",-23014,KS,2043,Female,23014,여자
100,96920,"Korea, South",-76892,KS,2043,Female,76892,여자
0,96920,"Korea, South",-164847,KS,2044,Female,164847,여자
1,96920,"Korea, South",-165506,KS,2044,Female,165506,여자
2,96920,"Korea, South",-166421,KS,2044,Female,166421,여자
3,96920,"Korea, South",-167319,KS,2044,Female,167319,여자
4,96920,"Korea, South",-168310,KS,2044,Female,168310,여자
5,96920,"Korea, South",-169642,KS,2044,Female,169642,여자
6,96920,"Korea, South",-171177,KS,2044,Female,171177,여자
7,96920,"Korea, South",-172874,KS,2044,Female,172874,여자
8,96920,"Korea, South",-175263,KS,2044,Female,175263,여자
9,96920,"Korea, South",-178437,KS,2044,Female,178437,여자
10,96920,"Korea, South",-181885,KS,2044,Female,181885,여자
11,96920,"Korea, South",-185372,KS,2044,Female,185372,여자
12,96920,"Korea, South",-188971,KS,2044,Female,188971,여자
13,96920,"Korea, South",-192702,KS,2044,Female,192702,여자
14,96920,"Korea, South",-196162,KS,2044,Female,196162,여자
15,96920,"Korea, South",-199279,KS,2044,Female,199279,여자
16,96920,"Korea, South",-202189,KS,2044,Female,202189,여자
17,96920,"Korea, South",-204710,KS,2044,Female,204710,여자
18,96920,"Korea, South",-206428,KS,2044,Female,206428,여자
19,96920,"Korea, South",-206776,KS,2044,Female,206776,여자
20,96920,"Korea, South",-206715,KS,2044,Female,206715,여자
21,96920,"Korea, South",-206957,KS,2044,Female,206957,여자
22,96920,"Korea, South",-207085,KS,2044,Female,207085,여자
23,96920,"Korea, South",-207410,KS,2044,Female,207410,여자
24,96920,"Korea, South",-208040,KS,2044,Female,208040,여자
25,96920,"Korea, South",-208850,KS,2044,Female,208850,여자
26,96920,"Korea, South",-209883,KS,2044,Female,209883,여자
27,96920,"Korea, South",-211589,KS,2044,Female,211589,여자
28,96920,"Korea, South",-214177,KS,2044,Female,214177,여자
29,96920,"Korea, South",-216294,KS,2044,Female,216294,여자
30,96920,"Korea, South",-217565,KS,2044,Female,217565,여자
31,96920,"Korea, South",-229902,KS,2044,Female,229902,여자
32,96920,"Korea, South",-238638,KS,2044,Female,238638,여자
33,96920,"Korea, South",-235194,KS,2044,Female,235194,여자
34,96920,"Korea, South",-228972,KS,2044,Female,228972,여자
35,96920,"Korea, South",-228852,KS,2044,Female,228852,여자
36,96920,"Korea, South",-240960,KS,2044,Female,240960,여자
37,96920,"Korea, South",-236548,KS,2044,Female,236548,여자
38,96920,"Korea, South",-222015,KS,2044,Female,222015,여자
39,96920,"Korea, South",-228467,KS,2044,Female,228467,여자
40,96920,"Korea, South",-242277,KS,2044,Female,242277,여자
41,96920,"Korea, South",-246008,KS,2044,Female,246008,여자
42,96920,"Korea, South",-261044,KS,2044,Female,261044,여자
43,96920,"Korea, South",-294036,KS,2044,Female,294036,여자
44,96920,"Korea, South",-307880,KS,2044,Female,307880,여자
45,96920,"Korea, South",-310031,KS,2044,Female,310031,여자
46,96920,"Korea, South",-325919,KS,2044,Female,325919,여자
47,96920,"Korea, South",-336005,KS,2044,Female,336005,여자
48,96920,"Korea, South",-340700,KS,2044,Female,340700,여자
49,96920,"Korea, South",-344451,KS,2044,Female,344451,여자
50,96920,"Korea, South",-342802,KS,2044,Female,342802,여자
51,96920,"Korea, South",-346222,KS,2044,Female,346222,여자
52,96920,"Korea, South",-347584,KS,2044,Female,347584,여자
53,96920,"Korea, South",-329391,KS,2044,Female,329391,여자
54,96920,"Korea, South",-301308,KS,2044,Female,301308,여자
55,96920,"Korea, South",-314181,KS,2044,Female,314181,여자
56,96920,"Korea, South",-311940,KS,2044,Female,311940,여자
57,96920,"Korea, South",-310497,KS,2044,Female,310497,여자
58,96920,"Korea, South",-318885,KS,2044,Female,318885,여자
59,96920,"Korea, South",-318459,KS,2044,Female,318459,여자
60,96920,"Korea, South",-343027,KS,2044,Female,343027,여자
61,96920,"Korea, South",-372763,KS,2044,Female,372763,여자
62,96920,"Korea, South",-399010,KS,2044,Female,399010,여자
63,96920,"Korea, South",-413273,KS,2044,Female,413273,여자
64,96920,"Korea, South",-399376,KS,2044,Female,399376,여자
65,96920,"Korea, South",-377816,KS,2044,Female,377816,여자
66,96920,"Korea, South",-345049,KS,2044,Female,345049,여자
67,96920,"Korea, South",-347489,KS,2044,Female,347489,여자
68,96920,"Korea, South",-344902,KS,2044,Female,344902,여자
69,96920,"Korea, South",-368372,KS,2044,Female,368372,여자
70,96920,"Korea, South",-392890,KS,2044,Female,392890,여자
71,96920,"Korea, South",-403814,KS,2044,Female,403814,여자
72,96920,"Korea, South",-405443,KS,2044,Female,405443,여자
73,96920,"Korea, South",-403396,KS,2044,Female,403396,여자
74,96920,"Korea, South",-391070,KS,2044,Female,391070,여자
75,96920,"Korea, South",-383308,KS,2044,Female,383308,여자
76,96920,"Korea, South",-362039,KS,2044,Female,362039,여자
77,96920,"Korea, South",-340123,KS,2044,Female,340123,여자
78,96920,"Korea, South",-334973,KS,2044,Female,334973,여자
79,96920,"Korea, South",-336001,KS,2044,Female,336001,여자
80,96920,"Korea, South",-327547,KS,2044,Female,327547,여자
81,96920,"Korea, South",-338092,KS,2044,Female,338092,여자
82,96920,"Korea, South",-320311,KS,2044,Female,320311,여자
83,96920,"Korea, South",-314073,KS,2044,Female,314073,여자
84,96920,"Korea, South",-289508,KS,2044,Female,289508,여자
85,96920,"Korea, South",-272744,KS,2044,Female,272744,여자
86,96920,"Korea, South",-237678,KS,2044,Female,237678,여자
87,96920,"Korea, South",-205728,KS,2044,Female,205728,여자
88,96920,"Korea, South",-182633,KS,2044,Female,182633,여자
89,96920,"Korea, South",-175028,KS,2044,Female,175028,여자
90,96920,"Korea, South",-132433,KS,2044,Female,132433,여자
91,96920,"Korea, South",-103972,KS,2044,Female,103972,여자
92,96920,"Korea, South",-103458,KS,2044,Female,103458,여자
93,96920,"Korea, South",-73314,KS,2044,Female,73314,여자
94,96920,"Korea, South",-64543,KS,2044,Female,64543,여자
95,96920,"Korea, South",-57838,KS,2044,Female,57838,여자
96,96920,"Korea, South",-49451,KS,2044,Female,49451,여자
97,96920,"Korea, South",-41698,KS,2044,Female,41698,여자
98,96920,"Korea, South",-30913,KS,2044,Female,30913,여자
99,96920,"Korea, South",-22715,KS,2044,Female,22715,여자
100,96920,"Korea, South",-77570,KS,2044,Female,77570,여자
0,96920,"Korea, South",-164371,KS,2045,Female,164371,여자
1,96920,"Korea, South",-164745,KS,2045,Female,164745,여자
2,96920,"Korea, South",-165420,KS,2045,Female,165420,여자
3,96920,"Korea, South",-166345,KS,2045,Female,166345,여자
4,96920,"Korea, South",-167247,KS,2045,Female,167247,여자
5,96920,"Korea, South",-168260,KS,2045,Female,168260,여자
6,96920,"Korea, South",-169618,KS,2045,Female,169618,여자
7,96920,"Korea, South",-171153,KS,2045,Female,171153,여자
8,96920,"Korea, South",-172850,KS,2045,Female,172850,여자
9,96920,"Korea, South",-175240,KS,2045,Female,175240,여자
10,96920,"Korea, South",-178418,KS,2045,Female,178418,여자
11,96920,"Korea, South",-181873,KS,2045,Female,181873,여자
12,96920,"Korea, South",-185359,KS,2045,Female,185359,여자
13,96920,"Korea, South",-188957,KS,2045,Female,188957,여자
14,96920,"Korea, South",-192685,KS,2045,Female,192685,여자
15,96920,"Korea, South",-196204,KS,2045,Female,196204,여자
16,96920,"Korea, South",-199389,KS,2045,Female,199389,여자
17,96920,"Korea, South",-202296,KS,2045,Female,202296,여자
18,96920,"Korea, South",-204812,KS,2045,Female,204812,여자
19,96920,"Korea, South",-206528,KS,2045,Female,206528,여자
20,96920,"Korea, South",-207005,KS,2045,Female,207005,여자
21,96920,"Korea, South",-207101,KS,2045,Female,207101,여자
22,96920,"Korea, South",-207341,KS,2045,Female,207341,여자
23,96920,"Korea, South",-207469,KS,2045,Female,207469,여자
24,96920,"Korea, South",-207794,KS,2045,Female,207794,여자
25,96920,"Korea, South",-208318,KS,2045,Female,208318,여자
26,96920,"Korea, South",-209005,KS,2045,Female,209005,여자
27,96920,"Korea, South",-210038,KS,2045,Female,210038,여자
28,96920,"Korea, South",-211742,KS,2045,Female,211742,여자
29,96920,"Korea, South",-214326,KS,2045,Female,214326,여자
30,96920,"Korea, South",-216401,KS,2045,Female,216401,여자
31,96920,"Korea, South",-217620,KS,2045,Female,217620,여자
32,96920,"Korea, South",-229950,KS,2045,Female,229950,여자
33,96920,"Korea, South",-238677,KS,2045,Female,238677,여자
34,96920,"Korea, South",-235225,KS,2045,Female,235225,여자
35,96920,"Korea, South",-228988,KS,2045,Female,228988,여자
36,96920,"Korea, South",-228849,KS,2045,Female,228849,여자
37,96920,"Korea, South",-240939,KS,2045,Female,240939,여자
38,96920,"Korea, South",-236517,KS,2045,Female,236517,여자
39,96920,"Korea, South",-221978,KS,2045,Female,221978,여자
40,96920,"Korea, South",-228447,KS,2045,Female,228447,여자
41,96920,"Korea, South",-242277,KS,2045,Female,242277,여자
42,96920,"Korea, South",-245987,KS,2045,Female,245987,여자
43,96920,"Korea, South",-260988,KS,2045,Female,260988,여자
44,96920,"Korea, South",-293927,KS,2045,Female,293927,여자
45,96920,"Korea, South",-307764,KS,2045,Female,307764,여자
46,96920,"Korea, South",-309918,KS,2045,Female,309918,여자
47,96920,"Korea, South",-325756,KS,2045,Female,325756,여자
48,96920,"Korea, South",-335790,KS,2045,Female,335790,여자
49,96920,"Korea, South",-340433,KS,2045,Female,340433,여자
50,96920,"Korea, South",-344174,KS,2045,Female,344174,여자
51,96920,"Korea, South",-342523,KS,2045,Female,342523,여자
52,96920,"Korea, South",-345888,KS,2045,Female,345888,여자
53,96920,"Korea, South",-347198,KS,2045,Female,347198,여자
54,96920,"Korea, South",-328982,KS,2045,Female,328982,여자
55,96920,"Korea, South",-300875,KS,2045,Female,300875,여자
56,96920,"Korea, South",-313631,KS,2045,Female,313631,여자
57,96920,"Korea, South",-311341,KS,2045,Female,311341,여자
58,96920,"Korea, South",-309838,KS,2045,Female,309838,여자
59,96920,"Korea, South",-318125,KS,2045,Female,318125,여자
60,96920,"Korea, South",-317635,KS,2045,Female,317635,여자
61,96920,"Korea, South",-342051,KS,2045,Female,342051,여자
62,96920,"Korea, South",-371570,KS,2045,Female,371570,여자
63,96920,"Korea, South",-397586,KS,2045,Female,397586,여자
64,96920,"Korea, South",-411642,KS,2045,Female,411642,여자
65,96920,"Korea, South",-397582,KS,2045,Female,397582,여자
66,96920,"Korea, South",-375886,KS,2045,Female,375886,여자
67,96920,"Korea, South",-343115,KS,2045,Female,343115,여자
68,96920,"Korea, South",-345343,KS,2045,Female,345343,여자
69,96920,"Korea, South",-342546,KS,2045,Female,342546,여자
70,96920,"Korea, South",-365336,KS,2045,Female,365336,여자
71,96920,"Korea, South",-389025,KS,2045,Female,389025,여자
72,96920,"Korea, South",-399400,KS,2045,Female,399400,여자
73,96920,"Korea, South",-400532,KS,2045,Female,400532,여자
74,96920,"Korea, South",-397993,KS,2045,Female,397993,여자
75,96920,"Korea, South",-384972,KS,2045,Female,384972,여자
76,96920,"Korea, South",-376398,KS,2045,Female,376398,여자
77,96920,"Korea, South",-354866,KS,2045,Female,354866,여자
78,96920,"Korea, South",-332732,KS,2045,Female,332732,여자
79,96920,"Korea, South",-327009,KS,2045,Female,327009,여자
80,96920,"Korea, South",-326155,KS,2045,Female,326155,여자
81,96920,"Korea, South",-315866,KS,2045,Female,315866,여자
82,96920,"Korea, South",-324810,KS,2045,Female,324810,여자
83,96920,"Korea, South",-306460,KS,2045,Female,306460,여자
84,96920,"Korea, South",-299140,KS,2045,Female,299140,여자
85,96920,"Korea, South",-274382,KS,2045,Female,274382,여자
86,96920,"Korea, South",-257101,KS,2045,Female,257101,여자
87,96920,"Korea, South",-222733,KS,2045,Female,222733,여자
88,96920,"Korea, South",-191562,KS,2045,Female,191562,여자
89,96920,"Korea, South",-168879,KS,2045,Female,168879,여자
90,96920,"Korea, South",-160628,KS,2045,Female,160628,여자
91,96920,"Korea, South",-120548,KS,2045,Female,120548,여자
92,96920,"Korea, South",-93811,KS,2045,Female,93811,여자
93,96920,"Korea, South",-92464,KS,2045,Female,92464,여자
94,96920,"Korea, South",-64859,KS,2045,Female,64859,여자
95,96920,"Korea, South",-56478,KS,2045,Female,56478,여자
96,96920,"Korea, South",-50022,KS,2045,Female,50022,여자
97,96920,"Korea, South",-42238,KS,2045,Female,42238,여자
98,96920,"Korea, South",-35147,KS,2045,Female,35147,여자
99,96920,"Korea, South",-25693,KS,2045,Female,25693,여자
100,96920,"Korea, South",-77925,KS,2045,Female,77925,여자
0,96920,"Korea, South",-163933,KS,2046,Female,163933,여자
1,96920,"Korea, South",-164279,KS,2046,Female,164279,여자
2,96920,"Korea, South",-164670,KS,2046,Female,164670,여자
3,96920,"Korea, South",-165355,KS,2046,Female,165355,여자
4,96920,"Korea, South",-166284,KS,2046,Female,166284,여자
5,96920,"Korea, South",-167203,KS,2046,Female,167203,여자
6,96920,"Korea, South",-168238,KS,2046,Female,168238,여자
7,96920,"Korea, South",-169597,KS,2046,Female,169597,여자
8,96920,"Korea, South",-171132,KS,2046,Female,171132,여자
9,96920,"Korea, South",-172830,KS,2046,Female,172830,여자
10,96920,"Korea, South",-175223,KS,2046,Female,175223,여자
11,96920,"Korea, South",-178406,KS,2046,Female,178406,여자
12,96920,"Korea, South",-181862,KS,2046,Female,181862,여자
13,96920,"Korea, South",-185345,KS,2046,Female,185345,여자
14,96920,"Korea, South",-188942,KS,2046,Female,188942,여자
15,96920,"Korea, South",-192716,KS,2046,Female,192716,여자
16,96920,"Korea, South",-196292,KS,2046,Female,196292,여자
17,96920,"Korea, South",-199473,KS,2046,Female,199473,여자
18,96920,"Korea, South",-202376,KS,2046,Female,202376,여자
19,96920,"Korea, South",-204889,KS,2046,Female,204889,여자
20,96920,"Korea, South",-206710,KS,2046,Female,206710,여자
21,96920,"Korea, South",-207318,KS,2046,Female,207318,여자
22,96920,"Korea, South",-207414,KS,2046,Female,207414,여자
23,96920,"Korea, South",-207653,KS,2046,Female,207653,여자
24,96920,"Korea, South",-207780,KS,2046,Female,207780,여자
25,96920,"Korea, South",-208020,KS,2046,Female,208020,여자
26,96920,"Korea, South",-208439,KS,2046,Female,208439,여자
27,96920,"Korea, South",-209127,KS,2046,Female,209127,여자
28,96920,"Korea, South",-210158,KS,2046,Female,210158,여자
29,96920,"Korea, South",-211859,KS,2046,Female,211859,여자
30,96920,"Korea, South",-214406,KS,2046,Female,214406,여자
31,96920,"Korea, South",-216437,KS,2046,Female,216437,여자
32,96920,"Korea, South",-217652,KS,2046,Female,217652,여자
33,96920,"Korea, South",-229973,KS,2046,Female,229973,여자
34,96920,"Korea, South",-238687,KS,2046,Female,238687,여자
35,96920,"Korea, South",-235222,KS,2046,Female,235222,여자
36,96920,"Korea, South",-228970,KS,2046,Female,228970,여자
37,96920,"Korea, South",-228819,KS,2046,Female,228819,여자
38,96920,"Korea, South",-240891,KS,2046,Female,240891,여자
39,96920,"Korea, South",-236456,KS,2046,Female,236456,여자
40,96920,"Korea, South",-221942,KS,2046,Female,221942,여자
41,96920,"Korea, South",-228430,KS,2046,Female,228430,여자
42,96920,"Korea, South",-242233,KS,2046,Female,242233,여자
43,96920,"Korea, South",-245918,KS,2046,Female,245918,여자
44,96920,"Korea, South",-260883,KS,2046,Female,260883,여자
45,96920,"Korea, South",-293794,KS,2046,Female,293794,여자
46,96920,"Korea, South",-307621,KS,2046,Female,307621,여자
47,96920,"Korea, South",-309739,KS,2046,Female,309739,여자
48,96920,"Korea, South",-325519,KS,2046,Female,325519,여자
49,96920,"Korea, South",-335498,KS,2046,Female,335498,여자
50,96920,"Korea, South",-340125,KS,2046,Female,340125,여자
51,96920,"Korea, South",-343855,KS,2046,Female,343855,여자
52,96920,"Korea, South",-342157,KS,2046,Female,342157,여자
53,96920,"Korea, South",-345466,KS,2046,Female,345466,여자
54,96920,"Korea, South",-346718,KS,2046,Female,346718,여자
55,96920,"Korea, South",-328465,KS,2046,Female,328465,여자
56,96920,"Korea, South",-300335,KS,2046,Female,300335,여자
57,96920,"Korea, South",-313011,KS,2046,Female,313011,여자
58,96920,"Korea, South",-310661,KS,2046,Female,310661,여자
59,96920,"Korea, South",-309084,KS,2046,Female,309084,여자
60,96920,"Korea, South",-317283,KS,2046,Female,317283,여자
61,96920,"Korea, South",-316719,KS,2046,Female,316719,여자
62,96920,"Korea, South",-340944,KS,2046,Female,340944,여자
63,96920,"Korea, South",-370229,KS,2046,Female,370229,여자
64,96920,"Korea, South",-395998,KS,2046,Female,395998,여자
65,96920,"Korea, South",-409777,KS,2046,Female,409777,여자
66,96920,"Korea, South",-395542,KS,2046,Female,395542,여자
67,96920,"Korea, South",-373771,KS,2046,Female,373771,여자
